127.0.0.1 - - [27/Feb/2021:14:51:12 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/js/bootstrap.min.js HTTP/1.1" 200 93064
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/js/colors.js HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/js/slicknav.min.js HTTP/1.1" 200 8416
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/js/owl-carousel.js HTTP/1.1" 200 54553
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/js/magnific-popup.js HTTP/1.1" 200 33466
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/js/facnybox.min.js HTTP/1.1" 200 79298
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/js/waypoints.min.js HTTP/1.1" 200 8051
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/js/finalcountdown.min.js HTTP/1.1" 200 5391
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/js/nicesellect.js HTTP/1.1" 200 144110
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/js/ytplayer.min.js HTTP/1.1" 200 54786
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/js/flex-slider.js HTTP/1.1" 200 16124
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/js/scrollup.js HTTP/1.1" 200 2047
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/js/onepage-nav.min.js HTTP/1.1" 200 5384
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/js/easing.js HTTP/1.1" 200 2299
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/js/active.js HTTP/1.1" 200 8646
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/images/logo2.png HTTP/1.1" 200 16901
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/images/logo.png HTTP/1.1" 200 16901
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/images/payments.png HTTP/1.1" 200 10415
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/js/colors.js HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/fonts/themify.woff HTTP/1.1" 200 56108
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:13 +0530] "GET /Eshop/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:14 +0530] "GET /Eshop/images/favicon.png HTTP/1.1" 200 6917
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/cart.html HTTP/1.1" 200 25731
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/css/font-awesome.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/css/jquery.fancybox.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/css/themify-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/css/magnific-popup.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/css/niceselect.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/css/flex-slider.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/css/owl-carousel.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/css/slicknav.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/css/responsive.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/jquery-migrate-3.0.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/popper.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/colors.js HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/slicknav.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/facnybox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/owl-carousel.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/magnific-popup.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/waypoints.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/finalcountdown.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/nicesellect.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/flex-slider.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/scrollup.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/ytplayer.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/onepage-nav.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/easing.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/images/modal1.jpg HTTP/1.1" 404 1105
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/active.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/images/modal3.jpg HTTP/1.1" 404 1105
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/images/modal4.jpg HTTP/1.1" 404 1105
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/images/modal2.jpg HTTP/1.1" 404 1105
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/images/logo2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/images/payments.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/fonts/themify.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/js/colors.js HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/images/modal1.jpg HTTP/1.1" 404 1105
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/images/modal2.jpg HTTP/1.1" 404 1105
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/images/modal4.jpg HTTP/1.1" 404 1105
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:28 +0530] "GET /Eshop/images/modal3.jpg HTTP/1.1" 404 1105
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/blog-single-sidebar.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/css/magnific-popup.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/css/font-awesome.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/css/themify-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/css/jquery.fancybox.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/css/niceselect.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/css/flex-slider.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/css/slicknav.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/css/owl-carousel.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/css/responsive.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/jquery-migrate-3.0.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/colors.js HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/popper.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/slicknav.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/owl-carousel.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/magnific-popup.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/facnybox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/waypoints.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/finalcountdown.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/nicesellect.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/ytplayer.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/flex-slider.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/scrollup.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/onepage-nav.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/easing.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/active.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/images/logo2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/images/payments.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/fonts/themify.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2021:14:51:36 +0530] "GET /Eshop/js/colors.js HTTP/1.1" 404 1100
